age,race,filename,split
48,0,48_0_0_20170117174428789.jpg,train
3,0,3_1_0_20170109191419044.jpg,train
32,1,32_1_1_20170113000704411.jpg,train
25,3,25_0_3_20170104214610101.jpg,train
28,2,28_1_2_20170116171528109.jpg,train
24,2,24_1_2_20170116173405460.jpg,train
32,1,32_1_1_20170116153759560.jpg,train
32,1,32_0_1_20170117021627922.jpg,train
85,0,85_0_0_20170117175305485.jpg,train
40,1,40_0_1_20170117182715021.jpg,train
26,0,26_0_0_20170117171708077.jpg,train
26,3,26_0_3_20170104214719799.jpg,train
16,0,16_0_0_20170110231916206.jpg,train
39,1,39_1_1_20170116012217327.jpg,train
47,0,47_0_0_20170103183442514.jpg,train
56,0,56_1_0_20170120222048719.jpg,train
49,0,49_1_0_20170103181021153.jpg,train
34,3,34_0_3_20170119200807500.jpg,train
36,0,36_0_0_20170117163349597.jpg,train
9,0,9_0_0_20170110220449969.jpg,train
35,0,35_0_0_20170117184839855.jpg,train
26,1,26_0_1_20170113135255058.jpg,train
50,0,50_1_0_20170104185100237.jpg,train
26,2,26_1_2_20170116180538949.jpg,train
14,0,14_1_0_20170109214501715.jpg,train
29,0,29_1_0_20170119164401126.jpg,train
3,2,3_1_2_20161219190344451.jpg,train
26,3,26_1_3_20170117174330285.jpg,train
26,1,26_1_1_20170116232156210.jpg,train
25,0,25_0_0_20170117151532082.jpg,train
68,0,68_0_0_20170117172618723.jpg,train
2,0,2_1_0_20170109191543990.jpg,train
58,0,58_0_0_20170111195305743.jpg,train
26,1,26_0_1_20170117091506354.jpg,train
15,0,15_1_0_20170109214412116.jpg,train
30,1,30_1_1_20170117133936142.jpg,train
25,3,25_1_3_20170117143802585.jpg,train
27,1,27_0_1_20170116220626107.jpg,train
28,1,28_0_1_20170116152956497.jpg,train
31,2,31_1_2_20170109141257277.jpg,train
34,3,34_1_3_20170119152405425.jpg,train
26,3,26_0_3_20170119180844118.jpg,train
26,0,26_1_0_20170119180130438.jpg,train
36,1,36_1_1_20170117135855155.jpg,train
1,3,1_1_3_20161219225050632.jpg,train
28,0,28_0_0_20170116192500842.jpg,train
15,0,15_1_0_20170104013549874.jpg,train
90,0,90_0_0_20170111211345356.jpg,train
36,0,36_1_0_20170120140736273.jpg,train
25,2,25_1_2_20170116174820922.jpg,train
36,0,36_0_0_20170105172613829.jpg,train
36,1,36_0_1_20170113174252891.jpg,train
40,3,40_1_3_20170119165539693.jpg,train
40,0,40_1_0_20170117174656768.jpg,train
32,1,32_1_1_20170117140852897.jpg,train
36,1,36_0_1_20170117163205356.jpg,train
29,2,29_0_2_20170116172141170.jpg,train
1,3,1_0_3_20161220221616882.jpg,train
2,2,2_0_2_20161219212013262.jpg,train
26,3,26_1_3_20170119193113828.jpg,train
60,0,60_0_0_20170111171747553.jpg,train
32,0,32_1_0_20170117121846946.jpg,train
29,0,29_1_0_20170117153920514.jpg,train
27,1,27_1_1_20170117013958462.jpg,train
55,0,55_0_0_20170104205336259.jpg,train
2,2,2_0_2_20161219151454787.jpg,train
28,0,28_0_0_20170117184714695.jpg,train
26,3,26_1_3_20170119193125362.jpg,train
58,1,58_0_1_20170117192230322.jpg,train
28,2,28_1_2_20170116164716297.jpg,train
23,4,23_0_4_20170103234915411.jpg,train
25,3,25_1_3_20170119171920688.jpg,train
21,1,21_1_1_20170113005728276.jpg,train
2,2,2_1_2_20161219205258285.jpg,train
28,3,28_1_3_20170119195104372.jpg,train
2,3,2_0_3_20161219225314616.jpg,train
24,0,24_1_0_20170116220453857.jpg,train
24,1,24_1_1_20170112193108564.jpg,train
28,3,28_1_3_20170119204506255.jpg,train
35,3,35_0_3_20170117182830027.jpg,train
53,0,53_1_0_20170110123801468.jpg,train
50,3,50_0_3_20170119205603287.jpg,train
28,1,28_1_1_20170112204756098.jpg,train
23,1,23_1_1_20170117175829359.jpg,train
26,2,26_0_2_20170116181354956.jpg,train
31,3,31_1_3_20170117170731113.jpg,train
23,3,23_1_3_20170119164536502.jpg,train
26,0,26_1_0_20170117003245354.jpg,train
24,2,24_1_2_20170112204741443.jpg,train
35,2,35_1_2_20170103182708145.jpg,train
28,2,28_0_2_20170116191850216.jpg,train
29,1,29_0_1_20170113134817225.jpg,train
72,0,72_0_0_20170111222538530.jpg,train
55,0,55_0_0_20170117185733289.jpg,train
54,0,54_0_0_20170117190358866.jpg,train
35,1,35_0_1_20170117020842523.jpg,train
60,3,60_0_3_20170119205210630.jpg,train
25,0,25_0_0_20170114025954319.jpg,train
16,0,16_1_0_20170103201347823.jpg,train
13,0,13_1_0_20170120133325603.jpg,train
56,0,56_0_0_20170120225933785.jpg,train
25,1,25_0_1_20170117195050698.jpg,train
30,2,30_1_2_20170116165039591.jpg,train
34,1,34_0_1_20170117014054215.jpg,train
24,2,24_1_2_20170116165619547.jpg,train
30,3,30_1_3_20170117181355132.jpg,train
23,2,23_1_2_20170116173253789.jpg,train
36,0,36_0_0_20170116225145916.jpg,train
27,1,27_1_1_20170112213535591.jpg,train
30,0,30_1_0_20170117171606522.jpg,train
26,3,26_1_3_20170119150754793.jpg,train
24,1,24_0_1_20170117010800698.jpg,train
26,4,26_0_4_20170116182250630.jpg,train
3,2,3_1_2_20161219211558470.jpg,train
85,0,85_1_0_20170110183746742.jpg,train
22,1,22_1_1_20170105002015683.jpg,train
1,3,1_0_3_20161220144712431.jpg,train
14,0,14_0_0_20170116222402683.jpg,train
26,3,26_1_3_20170117153633221.jpg,train
22,0,22_0_0_20170117171740692.jpg,train
18,3,18_0_3_20170119144144877.jpg,train
1,0,1_1_0_20170109191021631.jpg,train
26,3,26_1_3_20170119193045378.jpg,train
24,2,24_1_2_20170116173507147.jpg,train
55,0,55_0_0_20170120222234390.jpg,train
35,3,35_0_3_20170119201449076.jpg,train
30,3,30_1_3_20170117191057107.jpg,train
38,1,38_0_1_20170113174041634.jpg,train
31,3,31_0_3_20170104230731169.jpg,train
54,0,54_0_0_20170111210429835.jpg,train
26,3,26_0_3_20170104214448709.jpg,train
70,0,70_0_0_20170117175207508.jpg,train
29,0,29_1_0_20170117130626511.jpg,train
28,4,28_0_4_20170117202457142.jpg,train
35,0,35_0_0_20170120220510131.jpg,train
21,2,21_1_2_20170103201800511.jpg,train
32,0,32_1_0_20170117203611944.jpg,train
26,4,26_1_4_20170117154124606.jpg,train
58,0,58_0_0_20170117193250787.jpg,train
1,2,1_1_2_20161219200539420.jpg,train
27,1,27_0_1_20170117013622859.jpg,train
80,0,80_1_0_20170110140819226.jpg,train
26,1,26_1_1_20170116232409291.jpg,train
50,1,50_0_1_20170117154528349.jpg,train
25,0,25_1_0_20170111182452788.jpg,train
26,0,26_0_0_20170116204100913.jpg,train
68,0,68_0_0_20170105173736735.jpg,train
75,0,75_1_0_20170110180500719.jpg,train
1,3,1_1_3_20161219224753152.jpg,train
21,0,21_0_0_20170110232137372.jpg,train
47,0,47_0_0_20170111181750437.jpg,train
60,0,60_0_0_20170117135052544.jpg,train
31,1,31_1_1_20170113002013869.jpg,train
30,2,30_0_2_20170116193710051.jpg,train
34,0,34_0_0_20170117134918378.jpg,train
1,3,1_0_3_20161219225846512.jpg,train
29,2,29_1_2_20170116223039250.jpg,train
24,1,24_1_1_20170112233340647.jpg,train
43,0,43_1_0_20170117155110305.jpg,train
26,1,26_1_1_20170116155754189.jpg,train
32,1,32_0_1_20170113172916939.jpg,train
24,0,24_1_0_20170116222626783.jpg,train
20,3,20_0_3_20170119151327694.jpg,train
1,2,1_0_2_20161219195848259.jpg,train
26,2,26_0_2_20170116181259501.jpg,train
65,1,65_1_1_20170120222613985.jpg,train
30,0,30_1_0_20170117131055904.jpg,train
10,0,10_0_0_20170120220628194.jpg,train
26,1,26_1_1_20170116231446642.jpg,train
29,1,29_0_1_20170117103809403.jpg,train
33,3,33_1_3_20170119200543308.jpg,train
26,2,26_0_2_20170116161324238.jpg,train
31,3,31_0_3_20170104220255896.jpg,train
57,0,57_0_0_20170111201356375.jpg,train
29,0,29_1_0_20170117184636364.jpg,train
51,0,51_1_0_20170117173726343.jpg,train
28,2,28_0_2_20170116192951554.jpg,train
29,2,29_1_2_20170109005533803.jpg,train
28,3,28_1_3_20170119195054803.jpg,train
37,0,37_0_0_20170116183826361.jpg,train
58,3,58_0_3_20170119211546505.jpg,train
20,0,20_0_0_20170110232156775.jpg,train
22,2,22_1_2_20170104021310052.jpg,train
26,1,26_1_1_20170112213032340.jpg,train
26,0,26_1_0_20170117174536175.jpg,train
47,3,47_0_3_20170117020747617.jpg,train
25,3,25_1_3_20170119155132282.jpg,train
30,0,30_1_0_20170109001620649.jpg,train
24,3,24_1_3_20170119171023503.jpg,train
2,4,2_0_4_20170103210125060.jpg,train
60,3,60_0_3_20170104220126534.jpg,train
37,3,37_0_3_20170117183448630.jpg,train
18,0,18_1_0_20170109213011914.jpg,train
1,4,1_0_4_20161221202558993.jpg,train
14,0,14_1_0_20170104005158239.jpg,train
20,1,20_0_1_20170117184658976.jpg,train
60,0,60_0_0_20170116224754077.jpg,train
67,0,67_0_0_20170120224822464.jpg,train
28,2,28_1_2_20170116162607800.jpg,train
60,0,60_1_0_20170110143543095.jpg,train
26,2,26_1_2_20170116180014046.jpg,train
25,3,25_0_3_20170104220223342.jpg,train
42,0,42_0_0_20170117154809285.jpg,train
2,2,2_1_2_20161219211133165.jpg,train
28,3,28_0_3_20170119194622939.jpg,train
1,0,1_1_0_20170109193120893.jpg,train
17,0,17_1_0_20170109201930035.jpg,train
35,3,35_0_3_20170119211339158.jpg,train
31,1,31_1_1_20170117171933533.jpg,train
2,4,2_1_4_20161221195838329.jpg,train
32,3,32_1_3_20170109141308065.jpg,train
1,2,1_1_2_20161219155927997.jpg,train
66,0,66_1_0_20170117091537933.jpg,train
26,2,26_0_2_20170116181222639.jpg,train
26,1,26_1_1_20170113011707503.jpg,train
22,0,22_0_0_20170105161701210.jpg,train
30,0,30_0_0_20170117125951293.jpg,train
29,0,29_1_0_20170117130627761.jpg,train
25,0,25_1_0_20170117134403373.jpg,train
44,0,44_1_0_20170104235328961.jpg,train
28,1,28_1_1_20170112204819027.jpg,train
28,1,28_1_1_20170116225303264.jpg,train
30,0,30_0_0_20170117151438712.jpg,train
26,4,26_0_4_20170105163503003.jpg,train
1,2,1_1_2_20161219210324181.jpg,train
61,0,61_0_0_20170120225135009.jpg,train
14,0,14_1_0_20170109205344937.jpg,train
17,0,17_1_0_20170109201558943.jpg,train
29,1,29_1_1_20170117132637271.jpg,train
26,0,26_1_0_20170117174547382.jpg,train
26,3,26_0_3_20170119180948868.jpg,train
28,0,28_1_0_20170117180322086.jpg,train
26,3,26_1_3_20170119193113194.jpg,train
56,0,56_1_0_20170109141253341.jpg,train
10,0,10_0_0_20170116201337172.jpg,train
28,1,28_1_1_20170116171225686.jpg,train
85,0,85_1_0_20170110183603006.jpg,train
16,0,16_0_0_20170103201044224.jpg,train
54,0,54_1_0_20170117191534338.jpg,train
26,0,26_0_0_20170113210126964.jpg,train
21,4,21_1_4_20170103233920299.jpg,train
12,0,12_1_0_20170109204241570.jpg,train
29,2,29_1_2_20170116175313289.jpg,train
16,0,16_0_0_20170102234641453.jpg,train
40,1,40_1_1_20170113000204402.jpg,train
72,0,72_1_0_20170110180527464.jpg,train
1,0,1_1_0_20161219161646230.jpg,train
26,1,26_0_1_20170103180959080.jpg,train
28,1,28_1_1_20170113012508729.jpg,train
36,1,36_1_1_20170113010431887.jpg,train
40,1,40_1_1_20170116235434882.jpg,train
24,0,24_0_0_20170117150336900.jpg,train
25,1,25_1_1_20170117140352370.jpg,train
9,0,9_0_0_20170110223425782.jpg,train
70,0,70_1_0_20170120221601317.jpg,train
26,0,26_1_0_20170117175317465.jpg,train
55,3,55_0_3_20170119203918423.jpg,train
1,3,1_1_3_20161219224822176.jpg,train
43,0,43_0_0_20170119152313480.jpg,train
31,0,31_0_0_20170116191348943.jpg,train
27,2,27_1_2_20170116171613640.jpg,train
28,1,28_0_1_20170117020909688.jpg,train
25,2,25_1_2_20170116175249315.jpg,train
32,0,32_0_0_20170117130645242.jpg,train
26,1,26_1_1_20170116153853816.jpg,train
60,3,60_0_3_20170119211748888.jpg,train
29,4,29_0_4_20170117180914972.jpg,train
3,0,3_1_0_20170109192006973.jpg,train
17,0,17_0_0_20170110232216777.jpg,train
1,3,1_0_3_20161219225843128.jpg,train
85,0,85_1_0_20170110182128680.jpg,train
39,0,39_1_0_20170109141437262.jpg,train
35,0,35_0_0_20170117151444756.jpg,train
35,0,35_1_0_20170116201544674.jpg,train
11,0,11_1_0_20170109205441860.jpg,train
1,2,1_0_2_20161219202819916.jpg,train
34,0,34_0_0_20170116232927836.jpg,train
35,2,35_0_2_20170116182409965.jpg,train
29,3,29_1_3_20170104232640192.jpg,train
26,1,26_1_1_20170116221012056.jpg,train
26,1,26_0_1_20170116193015406.jpg,train
32,0,32_0_0_20170117140244970.jpg,train
21,1,21_1_1_20170112202846794.jpg,train
39,1,39_1_1_20170113011538935.jpg,train
26,0,26_0_0_20170116181255495.jpg,train
1,2,1_1_2_20161219160051941.jpg,train
1,4,1_0_4_20161221192604164.jpg,train
25,1,25_1_1_20170117125908204.jpg,train
30,2,30_0_2_20170116173546862.jpg,train
52,0,52_0_0_20170104212312373.jpg,train
24,2,24_1_2_20170116170732649.jpg,train
2,0,2_1_0_20170109191147581.jpg,train
32,1,32_1_1_20170112203815123.jpg,train
36,3,36_0_3_20170119201953309.jpg,train
5,2,5_0_2_20161219192452267.jpg,train
2,4,2_1_4_20161221192715844.jpg,train
49,0,49_1_0_20170104185051510.jpg,train
49,0,49_1_0_20170103181519681.jpg,train
40,2,40_0_2_20170117155231261.jpg,train
24,0,24_1_0_20170117194916850.jpg,train
2,2,2_0_2_20161219200442347.jpg,train
1,0,1_1_0_20170109190542206.jpg,train
26,3,26_0_3_20170117154554862.jpg,train
1,2,1_1_2_20161219221229279.jpg,train
25,0,25_0_0_20170116201855919.jpg,train
25,3,25_1_3_20170104232046530.jpg,train
36,0,36_0_0_20170113210318892.jpg,train
25,3,25_1_3_20170104222350215.jpg,train
27,2,27_0_2_20170119193326050.jpg,train
8,0,8_1_0_20170109204910999.jpg,train
56,1,56_0_1_20170111211502304.jpg,train
75,0,75_0_0_20170111210157776.jpg,train
1,2,1_0_2_20161219161944926.jpg,train
28,0,28_0_0_20170117202525511.jpg,train
13,0,13_1_0_20170104005742384.jpg,train
1,4,1_0_4_20170103210812538.jpg,train
36,0,36_1_0_20170117135851878.jpg,train
3,0,3_1_0_20170103212052443.jpg,train
20,0,20_1_0_20170117141338600.jpg,train
62,0,62_1_0_20170110160643766.jpg,train
35,2,35_1_2_20170116165645870.jpg,train
8,3,8_1_3_20161220220407073.jpg,train
30,2,30_0_2_20170116193341533.jpg,train
1,1,1_0_1_20161219160115237.jpg,train
2,2,2_1_2_20161219151919100.jpg,train
24,1,24_1_1_20170114025128077.jpg,train
32,1,32_0_1_20170117121639290.jpg,train
9,0,9_0_0_20170110225018913.jpg,train
31,1,31_0_1_20170116002854242.jpg,train
42,0,42_0_0_20170117154804658.jpg,train
24,1,24_0_1_20170113132554696.jpg,train
2,2,2_1_2_20161219195825228.jpg,train
27,2,27_1_2_20170116172637915.jpg,train
26,0,26_0_0_20170113210605429.jpg,train
45,0,45_0_0_20170117192031378.jpg,train
35,3,35_1_3_20170117154130323.jpg,train
61,3,61_0_3_20170113185453489.jpg,train
26,0,26_0_0_20170117172630031.jpg,train
49,0,49_1_0_20170110141243521.jpg,train
35,1,35_0_1_20170117020905603.jpg,train
10,0,10_1_0_20161220222001459.jpg,train
36,0,36_1_0_20170116221129203.jpg,train
26,0,26_0_0_20170117173443951.jpg,train
36,0,36_0_0_20170117162925765.jpg,train
29,1,29_1_1_20170115235003672.jpg,train
54,3,54_0_3_20170119210217153.jpg,train
85,0,85_0_0_20170117174447526.jpg,train
6,0,6_1_0_20170109193652525.jpg,train
20,0,20_0_0_20170117134052589.jpg,train
58,0,58_1_0_20170110160643673.jpg,train
2,2,2_0_2_20161219190245843.jpg,train
24,3,24_1_3_20170117150323460.jpg,train
24,2,24_1_2_20170116171548627.jpg,train
26,0,26_0_0_20170116233436547.jpg,train
1,2,1_0_2_20161219195311539.jpg,train
58,0,58_0_0_20170117164537154.jpg,train
26,3,26_1_3_20161220222108978.jpg,train
25,3,25_1_3_20170116200907622.jpg,train
20,0,20_1_0_20170105183447816.jpg,train
24,4,24_1_4_20170103223954911.jpg,train
32,3,32_0_3_20170119200348476.jpg,train
26,0,26_0_0_20170116224849492.jpg,train
26,1,26_1_1_20170117153740629.jpg,train
68,0,68_0_0_20170111205253736.jpg,train
29,1,29_0_1_20170116002244586.jpg,train
37,0,37_1_0_20170117172109990.jpg,train
65,0,65_0_0_20170111203730182.jpg,train
30,1,30_1_1_20170112215047361.jpg,train
32,0,32_1_0_20170104185215238.jpg,train
29,4,29_0_4_20170117202712541.jpg,train
55,3,55_0_3_20170119194918107.jpg,train
1,2,1_1_2_20161219220611473.jpg,train
26,2,26_0_2_20170116181353748.jpg,train
29,1,29_1_1_20170116162458302.jpg,train
25,0,25_1_0_20170103180657288.jpg,train
52,0,52_0_0_20170117161009270.jpg,train
24,2,24_1_2_20170116163638814.jpg,train
48,0,48_0_0_20170104184719245.jpg,train
28,3,28_0_3_20170119194909970.jpg,train
21,3,21_1_3_20170104232011770.jpg,train
1,2,1_1_2_20161219212714374.jpg,train
20,0,20_1_0_20170103175645974.jpg,train
28,2,28_0_2_20170117020805001.jpg,train
28,1,28_1_1_20170116021944520.jpg,train
58,0,58_0_0_20170104183336630.jpg,train
42,1,42_1_1_20170112234656696.jpg,train
26,4,26_1_4_20170117174256614.jpg,train
13,0,13_1_0_20170109204923296.jpg,train
54,0,54_0_0_20170120223421389.jpg,train
35,3,35_1_3_20170109135835957.jpg,train
55,0,55_0_0_20170120140655585.jpg,train
30,0,30_1_0_20170109012829305.jpg,train
26,3,26_1_3_20170119180539188.jpg,train
27,0,27_1_0_20170117202246110.jpg,train
24,4,24_1_4_20170116222729168.jpg,train
40,1,40_1_1_20170113012814600.jpg,train
50,0,50_0_0_20170120220738491.jpg,train
50,3,50_0_3_20170119203956223.jpg,train
1,2,1_0_2_20161219221845695.jpg,train
26,0,26_0_0_20170113135336472.jpg,train
34,1,34_0_1_20170113175238308.jpg,train
28,0,28_0_0_20170113210126785.jpg,train
1,1,1_1_1_20161219205055053.jpg,train
45,0,45_1_0_20170104205614347.jpg,train
9,0,9_0_0_20170110225111291.jpg,train
3,0,3_1_0_20170109194109844.jpg,train
18,0,18_1_0_20170109214749825.jpg,train
35,3,35_0_3_20170117171648788.jpg,train
16,0,16_1_0_20170109214444528.jpg,train
38,2,38_1_2_20170108224407554.jpg,train
26,1,26_0_1_20170117200010732.jpg,train
34,3,34_0_3_20170119183347270.jpg,train
31,1,31_0_1_20170116214505667.jpg,train
58,0,58_0_0_20170120224650587.jpg,train
35,2,35_0_2_20170116191717131.jpg,train
10,0,10_0_0_20170117135444407.jpg,train
26,3,26_1_3_20170119193143376.jpg,train
18,3,18_1_3_20170109213106901.jpg,train
37,1,37_1_1_20170112215450519.jpg,train
38,1,38_1_1_20170116160457906.jpg,train
27,0,27_0_0_20170117175349504.jpg,train
57,0,57_0_0_20170111201514151.jpg,train
25,3,25_1_3_20170119172053938.jpg,train
24,2,24_0_2_20170119165700590.jpg,train
65,0,65_0_0_20170111195430569.jpg,train
28,0,28_0_0_20170117021206167.jpg,train
54,0,54_0_0_20170104184945414.jpg,train
24,4,24_1_4_20170117194852596.jpg,train
23,4,23_1_4_20170103233611875.jpg,train
38,0,38_1_0_20170103182017326.jpg,train
30,0,30_1_0_20170116220947988.jpg,train
15,0,15_0_0_20170110232306381.jpg,train
44,0,44_0_0_20170105172858549.jpg,train
35,1,35_0_1_20170117091619928.jpg,train
39,0,39_0_0_20170104180001436.jpg,train
26,3,26_1_3_20170117174603671.jpg,train
26,0,26_1_0_20170117144831027.jpg,train
68,0,68_0_0_20170111171747655.jpg,train
24,0,24_1_0_20170116214235749.jpg,train
26,1,26_0_1_20170116183514931.jpg,train
35,0,35_0_0_20170117145704297.jpg,train
16,0,16_0_0_20170110225708208.jpg,train
35,3,35_0_3_20170117154729846.jpg,train
24,3,24_1_3_20170104222408639.jpg,train
26,2,26_0_2_20170116210411437.jpg,train
28,1,28_0_1_20170117202354238.jpg,train
29,0,29_0_0_20170114033106398.jpg,train
32,1,32_1_1_20170116234627342.jpg,train
32,0,32_1_0_20170112235000656.jpg,train
3,0,3_1_0_20170109192746527.jpg,train
52,0,52_0_0_20170111202028479.jpg,train
30,2,30_1_2_20170116201615061.jpg,train
14,0,14_0_0_20170110232745742.jpg,train
35,0,35_0_0_20170117182859549.jpg,train
38,0,38_1_0_20170105170148788.jpg,train
61,0,61_0_0_20170117193447568.jpg,train
54,0,54_0_0_20170117171636100.jpg,train
35,3,35_0_3_20170119144837604.jpg,train
8,0,8_1_0_20170117154607954.jpg,train
30,0,30_1_0_20170117140117810.jpg,train
31,1,31_1_1_20170117105607322.jpg,train
25,0,25_0_0_20170117195027938.jpg,train
36,0,36_0_0_20170119201622028.jpg,train
24,2,24_1_2_20170116163702026.jpg,train
26,2,26_1_2_20170116163558042.jpg,train
30,2,30_1_2_20170116171019788.jpg,train
23,0,23_0_0_20170116221722978.jpg,train
1,2,1_0_2_20161219211231133.jpg,train
66,0,66_0_0_20170120225927930.jpg,train
26,1,26_1_1_20170116153243210.jpg,train
35,0,35_0_0_20170104201328371.jpg,train
22,3,22_1_3_20170104232454786.jpg,train
60,0,60_1_0_20170110152900163.jpg,train
28,1,28_1_1_20170112202844634.jpg,train
13,0,13_0_0_20170110224328242.jpg,train
43,0,43_1_0_20170120222412663.jpg,train
25,0,25_1_0_20170105183634552.jpg,train
56,0,56_1_0_20170110160643563.jpg,train
32,2,32_1_2_20170113002101524.jpg,train
42,0,42_1_0_20170109142131660.jpg,train
24,1,24_0_1_20170113151024815.jpg,train
58,0,58_0_0_20170120224706941.jpg,train
8,0,8_1_0_20170109204251231.jpg,train
57,0,57_0_0_20170111203811339.jpg,train
27,0,27_1_0_20170117144846034.jpg,train
23,2,23_1_2_20170116172848833.jpg,train
21,0,21_0_0_20170117142053066.jpg,train
29,1,29_0_1_20170117022120994.jpg,train
26,1,26_0_1_20170113151928393.jpg,train
26,4,26_1_4_20170117200301221.jpg,train
34,0,34_0_0_20170114031602748.jpg,train
2,2,2_1_2_20161219140853880.jpg,train
24,3,24_0_3_20170119165805454.jpg,train
54,3,54_0_3_20170119210208992.jpg,train
3,0,3_1_0_20170109190802410.jpg,train
1,2,1_0_2_20161219160450054.jpg,train
35,1,35_1_1_20170112205159460.jpg,train
58,0,58_1_0_20170117173717097.jpg,train
38,0,38_1_0_20170104002144725.jpg,train
31,0,31_0_0_20170117191642900.jpg,train
1,2,1_0_2_20161219203726676.jpg,train
26,0,26_1_0_20170103181948785.jpg,train
27,3,27_1_3_20170119153535105.jpg,train
55,0,55_0_0_20170112220524560.jpg,train
24,2,24_0_2_20170116161806363.jpg,train
25,4,25_1_4_20170103233749355.jpg,train
39,0,39_1_0_20170104235806251.jpg,train
25,0,25_1_0_20170103183722595.jpg,train
53,0,53_0_0_20170111200949284.jpg,train
26,0,26_0_0_20170116183026094.jpg,train
4,2,4_1_2_20161219190751754.jpg,train
32,2,32_0_2_20170104170708615.jpg,train
1,1,1_0_1_20170110213701704.jpg,train
66,0,66_0_0_20170104002319293.jpg,train
34,1,34_0_1_20170113155128778.jpg,train
51,0,51_1_0_20170110160643172.jpg,train
2,0,2_0_0_20170110213349752.jpg,train
35,4,35_0_4_20170117153235020.jpg,train
40,0,40_1_0_20170117121910432.jpg,train
23,1,23_1_1_20170112234052856.jpg,train
37,0,37_1_0_20170105172729613.jpg,train
32,0,32_1_0_20170117170718385.jpg,train
43,0,43_0_0_20170117185833850.jpg,train
8,0,8_0_0_20170103200436055.jpg,train
26,0,26_0_0_20170120134250839.jpg,train
41,0,41_1_0_20170103163256248.jpg,train
2,3,2_1_3_20161219225003319.jpg,train
26,0,26_0_0_20170113210319560.jpg,train
30,0,30_1_0_20170117152122396.jpg,train
2,2,2_1_2_20161219195040188.jpg,train
56,0,56_0_0_20170111171747466.jpg,train
26,2,26_0_2_20170116175845872.jpg,train
1,3,1_1_3_20161220220214417.jpg,train
12,0,12_0_0_20170110224804208.jpg,train
28,0,28_0_0_20170113132725104.jpg,train
26,3,26_0_3_20170119183830982.jpg,train
17,0,17_0_0_20170110231820806.jpg,train
50,0,50_0_0_20170120222743386.jpg,train
36,0,36_0_0_20170117135559253.jpg,train
5,0,5_0_0_20170110213200213.jpg,train
24,4,24_1_4_20170117194854468.jpg,train
25,0,25_0_0_20170117193028403.jpg,train
26,3,26_1_3_20170104232420017.jpg,train
25,1,25_1_1_20170112205043660.jpg,train
51,0,51_0_0_20170104211553436.jpg,train
26,4,26_0_4_20170104200600267.jpg,train
28,3,28_1_3_20170119195058029.jpg,train
49,0,49_0_0_20170104204827251.jpg,train
4,3,4_1_3_20161219224506577.jpg,train
28,3,28_0_3_20170119194807411.jpg,train
50,3,50_1_3_20170117143102562.jpg,train
70,0,70_0_0_20170117171117703.jpg,train
34,3,34_0_3_20170119200757565.jpg,train
34,3,34_0_3_20170119152328504.jpg,train
2,4,2_1_4_20170103210934483.jpg,train
80,0,80_0_0_20170111222225975.jpg,train
1,0,1_1_0_20161219161130446.jpg,train
29,0,29_0_0_20170117122015236.jpg,train
24,2,24_1_2_20170103235106308.jpg,train
47,0,47_0_0_20170107213329593.jpg,train
42,3,42_1_3_20170109132630643.jpg,train
31,0,31_1_0_20170117135716524.jpg,train
55,3,55_0_3_20170119202440701.jpg,train
59,0,59_1_0_20170104185826390.jpg,train
27,4,27_0_4_20170104011307960.jpg,train
45,3,45_0_3_20170119194628649.jpg,train
46,0,46_1_0_20170110143242639.jpg,train
54,0,54_0_0_20170109013346505.jpg,train
26,2,26_0_2_20170116175904702.jpg,train
36,3,36_1_3_20170119202143325.jpg,train
26,0,26_1_0_20170117091431823.jpg,train
26,1,26_0_1_20170116235019054.jpg,train
40,0,40_0_0_20170104201002201.jpg,train
65,3,65_1_3_20170117135236191.jpg,train
45,0,45_0_0_20170117191748012.jpg,train
40,1,40_0_1_20170116143000824.jpg,train
45,0,45_0_0_20170119201904027.jpg,train
51,0,51_0_0_20170107212023866.jpg,train
24,0,24_1_0_20170117150853517.jpg,train
50,0,50_0_0_20170111201526040.jpg,train
35,1,35_0_1_20170117123836138.jpg,train
40,0,40_0_0_20170117134621935.jpg,train
47,0,47_0_0_20170117135913231.jpg,train
26,2,26_1_2_20170116184454934.jpg,train
29,3,29_0_3_20170119165447462.jpg,train
26,1,26_1_1_20170117100117876.jpg,train
1,2,1_0_2_20161219210310309.jpg,train
22,0,22_1_0_20170117141120129.jpg,train
30,2,30_0_2_20170116172753303.jpg,train
55,0,55_0_0_20170120223717438.jpg,train
30,0,30_1_0_20170117181122764.jpg,train
25,2,25_1_2_20170104022809304.jpg,train
26,1,26_0_1_20170116235022816.jpg,train
36,3,36_0_3_20170119201835557.jpg,train
38,0,38_0_0_20170105172811910.jpg,train
48,0,48_0_0_20170104193619832.jpg,train
23,4,23_1_4_20170103223551622.jpg,train
29,0,29_0_0_20170117094526002.jpg,train
10,0,10_1_0_20170109203427416.jpg,train
85,0,85_1_0_20170110181944631.jpg,train
19,0,19_1_0_20170116201120465.jpg,train
44,3,44_0_3_20170119165437319.jpg,train
31,0,31_0_0_20170116233154004.jpg,train
30,1,30_1_1_20170112231841071.jpg,train
35,3,35_0_3_20170117154016470.jpg,train
24,0,24_0_0_20170109214744250.jpg,train
12,0,12_0_0_20170110225348936.jpg,train
35,2,35_0_2_20170116233726860.jpg,train
